Date,Store,SKU,InventoryLevel,DemandForecast,DaysToStockout,StockoutUrgency
2023-06-29,Store002,SKU002,40,8.571428571428571,4.666666666666667,Urgent
2023-06-29,Store002,SKU003,53,10.142857142857142,5.225352112676057,Urgent
2023-06-29,Store003,SKU001,74,14.285714285714286,5.18,Urgent
2023-06-29,Store003,SKU002,62,12.714285714285714,4.876404494382022,Urgent
2023-06-29,Store003,SKU003,88,11.714285714285714,7.51219512195122,Normal
2023-06-30,Store001,SKU001,12,13.0,0.9230769230769231,Critical
2023-06-30,Store001,SKU002,88,11.714285714285714,7.51219512195122,Normal
2023-06-30,Store001,SKU003,13,10.0,1.3,Critical
2023-06-30,Store002,SKU001,57,10.428571428571429,5.465753424657534,Urgent
2023-06-30,Store002,SKU002,66,10.0,6.6,Urgent
2023-06-30,Store002,SKU003,28,8.714285714285714,3.213114754098361,Urgent
2023-06-30,Store003,SKU001,75,15.857142857142858,4.72972972972973,Urgent
2023-06-30,Store003,SKU002,63,13.428571428571429,4.691489361702128,Urgent
2023-06-30,Store003,SKU003,58,13.0,4.461538461538462,Urgent
2023-07-01,Store001,SKU001,95,13.428571428571429,7.074468085106383,Normal
2023-07-01,Store001,SKU002,53,11.285714285714286,4.696202531645569,Urgent
2023-07-01,Store001,SKU003,24,10.571428571428571,2.27027027027027,Critical
2023-07-01,Store002,SKU001,79,11.714285714285714,6.7439024390243905,Urgent
2023-07-01,Store002,SKU002,68,11.0,6.181818181818182,Urgent
2023-07-01,Store002,SKU003,51,9.142857142857142,5.578125,Urgent
2023-07-01,Store003,SKU001,35,15.857142857142858,2.2072072072072073,Critical
2023-07-01,Store003,SKU002,73,13.714285714285714,5.322916666666667,Urgent
2023-07-01,Store003,SKU003,46,11.714285714285714,3.9268292682926833,Urgent
2023-07-02,Store001,SKU001,95,15.142857142857142,6.273584905660377,Urgent
2023-07-02,Store001,SKU002,91,12.285714285714286,7.406976744186046,Normal
2023-07-02,Store001,SKU003,41,12.285714285714286,3.337209302325581,Urgent
2023-07-02,Store002,SKU001,33,13.285714285714286,2.4838709677419355,Critical
2023-07-02,Store002,SKU002,91,10.571428571428571,8.608108108108109,Normal
2023-07-02,Store002,SKU003,41,9.857142857142858,4.159420289855072,Urgent
2023-07-02,Store003,SKU001,64,15.142857142857142,4.226415094339623,Urgent
2023-07-02,Store003,SKU002,68,14.142857142857142,4.808080808080808,Urgent
2023-07-02,Store003,SKU003,84,12.285714285714286,6.837209302325581,Urgent
2023-07-03,Store001,SKU001,65,16.714285714285715,3.888888888888889,Urgent
2023-07-03,Store001,SKU002,71,10.714285714285714,6.626666666666667,Urgent
2023-07-03,Store001,SKU003,18,11.142857142857142,1.6153846153846154,Critical
2023-07-03,Store002,SKU001,86,15.0,5.733333333333333,Urgent
2023-07-03,Store002,SKU002,57,9.857142857142858,5.782608695652174,Urgent
2023-07-03,Store002,SKU003,46,10.428571428571429,4.410958904109589,Urgent
2023-07-03,Store003,SKU001,19,17.285714285714285,1.0991735537190084,Critical
2023-07-03,Store003,SKU002,19,13.428571428571429,1.4148936170212765,Critical
2023-07-03,Store003,SKU003,51,12.285714285714286,4.151162790697674,Urgent
2023-07-04,Store001,SKU001,25,17.142857142857142,1.4583333333333335,Critical
2023-07-04,Store001,SKU002,10,9.142857142857142,1.09375,Critical
2023-07-04,Store001,SKU003,73,10.571428571428571,6.905405405405405,Urgent
2023-07-04,Store002,SKU001,29,15.571428571428571,1.8623853211009174,Critical
2023-07-04,Store002,SKU002,66,12.285714285714286,5.372093023255814,Urgent
2023-07-04,Store002,SKU003,92,9.285714285714286,9.907692307692306,Normal
2023-07-04,Store003,SKU001,18,17.857142857142858,1.008,Critical
2023-07-04,Store003,SKU002,99,13.285714285714286,7.451612903225806,Normal
2023-07-04,Store003,SKU003,68,11.142857142857142,6.102564102564103,Urgent
2023-07-05,Store001,SKU001,93,17.0,5.470588235294118,Urgent
2023-07-05,Store001,SKU002,61,9.571428571428571,6.373134328358209,Urgent
2023-07-05,Store001,SKU003,42,11.285714285714286,3.721518987341772,Urgent
2023-07-05,Store002,SKU001,81,16.142857142857142,5.017699115044248,Urgent
2023-07-05,Store002,SKU002,54,11.285714285714286,4.784810126582278,Urgent
2023-07-05,Store002,SKU003,89,9.428571428571429,9.43939393939394,Normal
2023-07-05,Store003,SKU001,44,15.571428571428571,2.8256880733944953,Critical
2023-07-05,Store003,SKU002,22,11.571428571428571,1.9012345679012346,Critical
2023-07-05,Store003,SKU003,66,10.714285714285714,6.16,Urgent
2023-07-06,Store001,SKU001,17,17.857142857142858,0.952,Critical
2023-07-06,Store001,SKU002,38,9.142857142857142,4.15625,Urgent
2023-07-06,Store001,SKU003,34,11.428571428571429,2.975,Critical
2023-07-06,Store002,SKU001,83,15.0,5.533333333333333,Urgent
2023-07-06,Store002,SKU002,59,12.714285714285714,4.640449438202247,Urgent
2023-07-06,Store002,SKU003,33,8.428571428571429,3.9152542372881354,Urgent
2023-07-06,Store003,SKU001,20,13.571428571428571,1.4736842105263157,Critical
2023-07-06,Store003,SKU002,51,11.142857142857142,4.5769230769230775,Urgent
2023-07-06,Store003,SKU003,69,10.714285714285714,6.44,Urgent
2023-07-07,Store001,SKU001,80,16.0,5.0,Urgent
2023-07-07,Store001,SKU002,42,8.142857142857142,5.157894736842105,Urgent
2023-07-07,Store001,SKU003,81,11.714285714285714,6.914634146341464,Urgent
2023-07-07,Store002,SKU001,57,13.857142857142858,4.11340206185567,Urgent
2023-07-07,Store002,SKU002,78,11.428571428571429,6.825,Urgent
2023-07-07,Store002,SKU003,62,8.714285714285714,7.114754098360656,Normal
2023-07-07,Store003,SKU001,44,11.0,4.0,Urgent
2023-07-07,Store003,SKU002,24,10.857142857142858,2.2105263157894735,Critical
2023-07-07,Store003,SKU003,24,9.428571428571429,2.5454545454545454,Critical
2023-07-08,Store001,SKU001,24,15.571428571428571,1.5412844036697249,Critical
2023-07-08,Store001,SKU002,81,8.714285714285714,9.295081967213116,Normal
2023-07-08,Store001,SKU003,93,11.0,8.454545454545455,Normal
2023-07-08,Store002,SKU001,82,12.857142857142858,6.377777777777777,Urgent
2023-07-08,Store002,SKU002,23,11.571428571428571,1.9876543209876543,Critical
2023-07-08,Store002,SKU003,63,7.857142857142857,8.01818181818182,Normal
2023-07-08,Store003,SKU001,57,13.285714285714286,4.290322580645161,Urgent
2023-07-08,Store003,SKU002,91,10.0,9.1,Normal
2023-07-08,Store003,SKU003,63,11.285714285714286,5.582278481012658,Urgent
2023-07-09,Store001,SKU001,21,13.571428571428571,1.5473684210526315,Critical
2023-07-09,Store001,SKU002,81,8.571428571428571,9.450000000000001,Normal
2023-07-09,Store001,SKU003,16,10.714285714285714,1.4933333333333334,Critical
2023-07-09,Store002,SKU001,60,10.428571428571429,5.7534246575342465,Urgent
2023-07-09,Store002,SKU002,49,10.428571428571429,4.698630136986301,Urgent
2023-07-09,Store002,SKU003,53,7.714285714285714,6.87037037037037,Urgent
2023-07-09,Store003,SKU001,20,14.142857142857142,1.4141414141414141,Critical
2023-07-09,Store003,SKU002,39,10.0,3.9,Urgent
2023-07-09,Store003,SKU003,92,11.0,8.363636363636363,Normal
2023-07-10,Store001,SKU001,36,12.428571428571429,2.896551724137931,Critical
2023-07-10,Store001,SKU002,29,8.142857142857142,3.5614035087719302,Urgent
2023-07-10,Store001,SKU003,50,10.428571428571429,4.794520547945205,Urgent
2023-07-10,Store002,SKU001,40,12.714285714285714,3.146067415730337,Urgent
2023-07-10,Store002,SKU002,10,12.714285714285714,0.7865168539325843,Critical
2023-07-10,Store002,SKU003,36,8.428571428571429,4.271186440677966,Urgent
2023-07-10,Store003,SKU001,65,11.857142857142858,5.481927710843373,Urgent
2023-07-10,Store003,SKU002,66,10.142857142857142,6.507042253521127,Urgent
2023-07-10,Store003,SKU003,34,10.0,3.4,Urgent
2023-07-11,Store001,SKU001,37,12.571428571428571,2.9431818181818183,Critical
2023-07-11,Store001,SKU002,34,8.285714285714286,4.1034482758620685,Urgent
2023-07-11,Store001,SKU003,94,10.142857142857142,9.267605633802818,Normal
2023-07-11,Store002,SKU001,90,12.285714285714286,7.325581395348837,Normal
2023-07-11,Store002,SKU002,89,11.571428571428571,7.691358024691358,Normal
2023-07-11,Store002,SKU003,96,9.0,10.666666666666666,Normal
2023-07-11,Store003,SKU001,52,11.428571428571429,4.55,Urgent
2023-07-11,Store003,SKU002,54,10.0,5.4,Urgent
2023-07-11,Store003,SKU003,96,9.571428571428571,10.029850746268657,Normal
2023-07-12,Store001,SKU001,58,11.571428571428571,5.012345679012346,Urgent
2023-07-12,Store001,SKU002,33,8.428571428571429,3.9152542372881354,Urgent
2023-07-12,Store001,SKU003,50,8.428571428571429,5.932203389830509,Urgent
2023-07-12,Store002,SKU001,72,11.285714285714286,6.379746835443037,Urgent
2023-07-12,Store002,SKU002,16,12.714285714285714,1.2584269662921348,Critical
2023-07-12,Store002,SKU003,21,8.571428571428571,2.45,Critical
2023-07-12,Store003,SKU001,17,12.0,1.4166666666666667,Critical
2023-07-12,Store003,SKU002,43,11.142857142857142,3.858974358974359,Urgent
2023-07-12,Store003,SKU003,21,9.285714285714286,2.2615384615384615,Critical
2023-07-13,Store001,SKU001,13,9.428571428571429,1.3787878787878787,Critical
2023-07-13,Store001,SKU002,93,8.428571428571429,11.033898305084746,Normal
2023-07-13,Store001,SKU003,74,8.285714285714286,8.93103448275862,Normal
2023-07-13,Store002,SKU001,85,12.285714285714286,6.9186046511627906,Urgent
2023-07-13,Store002,SKU002,11,11.0,1.0,Critical
2023-07-13,Store002,SKU003,54,9.142857142857142,5.90625,Urgent
2023-07-13,Store003,SKU001,30,12.428571428571429,2.413793103448276,Critical
2023-07-13,Store003,SKU002,49,12.857142857142858,3.811111111111111,Urgent
2023-07-13,Store003,SKU003,99,9.428571428571429,10.5,Normal
2023-07-14,Store001,SKU001,85,10.714285714285714,7.933333333333334,Normal
2023-07-14,Store001,SKU002,35,9.0,3.888888888888889,Urgent
2023-07-14,Store001,SKU003,99,8.0,12.375,Normal
2023-07-14,Store002,SKU001,69,13.0,5.3076923076923075,Urgent
2023-07-14,Store002,SKU002,80,11.0,7.2727272727272725,Normal
2023-07-14,Store002,SKU003,15,9.571428571428571,1.5671641791044777,Critical
2023-07-14,Store003,SKU001,92,13.142857142857142,7.0,Urgent
2023-07-14,Store003,SKU002,71,13.142857142857142,5.4021739130434785,Urgent
2023-07-14,Store003,SKU003,50,10.285714285714286,4.861111111111111,Urgent
2023-07-15,Store001,SKU001,65,12.571428571428571,5.170454545454546,Urgent
2023-07-15,Store001,SKU002,68,8.857142857142858,7.677419354838709,Normal
2023-07-15,Store001,SKU003,12,8.0,1.5,Critical
2023-07-15,Store002,SKU001,43,13.0,3.3076923076923075,Urgent
2023-07-15,Store002,SKU002,30,10.857142857142858,2.763157894736842,Critical
2023-07-15,Store002,SKU003,93,12.428571428571429,7.482758620689655,Normal
2023-07-15,Store003,SKU001,86,11.285714285714286,7.620253164556962,Normal
2023-07-15,Store003,SKU002,89,14.142857142857142,6.292929292929293,Urgent
2023-07-15,Store003,SKU003,71,9.285714285714286,7.646153846153846,Normal
2023-07-16,Store001,SKU001,24,13.428571428571429,1.7872340425531914,Critical
2023-07-16,Store001,SKU002,12,9.0,1.3333333333333333,Critical
2023-07-16,Store001,SKU003,38,6.428571428571429,5.9111111111111105,Urgent
2023-07-16,Store002,SKU001,28,14.571428571428571,1.9215686274509804,Critical
2023-07-16,Store002,SKU002,20,12.142857142857142,1.647058823529412,Critical
2023-07-16,Store002,SKU003,33,14.571428571428571,2.264705882352941,Critical
2023-07-16,Store003,SKU001,35,11.285714285714286,3.10126582278481,Urgent
2023-07-16,Store003,SKU002,54,14.0,3.857142857142857,Urgent
2023-07-16,Store003,SKU003,95,9.571428571428571,9.925373134328359,Normal
2023-07-17,Store001,SKU001,23,15.428571428571429,1.4907407407407407,Critical
2023-07-17,Store001,SKU002,34,9.571428571428571,3.5522388059701493,Urgent
2023-07-17,Store001,SKU003,45,6.142857142857143,7.325581395348837,Normal
2023-07-17,Store002,SKU001,53,14.571428571428571,3.6372549019607843,Urgent
2023-07-17,Store002,SKU002,16,11.714285714285714,1.3658536585365855,Critical
2023-07-17,Store002,SKU003,31,13.857142857142858,2.2371134020618557,Critical
2023-07-17,Store003,SKU001,70,12.571428571428571,5.568181818181818,Urgent
2023-07-17,Store003,SKU002,22,13.857142857142858,1.5876288659793814,Critical
2023-07-17,Store003,SKU003,51,9.857142857142858,5.173913043478261,Urgent
2023-07-18,Store001,SKU001,71,15.714285714285714,4.5181818181818185,Urgent
2023-07-18,Store001,SKU002,96,8.714285714285714,11.016393442622952,Normal
2023-07-18,Store001,SKU003,95,5.571428571428571,17.05128205128205,Safe
2023-07-18,Store002,SKU001,81,14.714285714285714,5.5048543689320395,Urgent
2023-07-18,Store002,SKU002,81,12.142857142857142,6.670588235294118,Urgent
2023-07-18,Store002,SKU003,91,14.714285714285714,6.184466019417476,Urgent
2023-07-18,Store003,SKU001,60,12.571428571428571,4.7727272727272725,Urgent
2023-07-18,Store003,SKU002,65,14.571428571428571,4.46078431372549,Urgent
2023-07-18,Store003,SKU003,55,9.0,6.111111111111111,Urgent
2023-07-19,Store001,SKU001,22,16.428571428571427,1.3391304347826087,Critical
2023-07-19,Store001,SKU002,98,8.857142857142858,11.064516129032258,Normal
2023-07-19,Store001,SKU003,11,6.142857142857143,1.7906976744186045,Critical
2023-07-19,Store002,SKU001,86,14.857142857142858,5.788461538461538,Urgent
2023-07-19,Store002,SKU002,55,12.428571428571429,4.425287356321839,Urgent
2023-07-19,Store002,SKU003,49,13.857142857142858,3.536082474226804,Urgent
2023-07-19,Store003,SKU001,34,12.142857142857142,2.8000000000000003,Critical
2023-07-19,Store003,SKU002,94,13.571428571428571,6.926315789473684,Urgent
2023-07-19,Store003,SKU003,66,8.857142857142858,7.451612903225806,Normal
2023-07-20,Store001,SKU001,44,18.0,2.4444444444444446,Critical
2023-07-20,Store001,SKU002,93,9.428571428571429,9.863636363636363,Normal
2023-07-20,Store001,SKU003,62,6.857142857142857,9.041666666666668,Normal
2023-07-20,Store002,SKU001,90,14.0,6.428571428571429,Urgent
2023-07-20,Store002,SKU002,98,13.0,7.538461538461538,Normal
2023-07-20,Store002,SKU003,27,14.428571428571429,1.8712871287128712,Critical
2023-07-20,Store003,SKU001,53,11.714285714285714,4.524390243902439,Urgent
2023-07-20,Store003,SKU002,10,12.428571428571429,0.8045977011494253,Critical
2023-07-20,Store003,SKU003,51,10.428571428571429,4.890410958904109,Urgent
2023-07-21,Store001,SKU001,89,17.571428571428573,5.0650406504065035,Urgent
2023-07-21,Store001,SKU002,13,9.0,1.4444444444444444,Critical
2023-07-21,Store001,SKU003,59,7.571428571428571,7.7924528301886795,Normal
2023-07-21,Store002,SKU001,68,14.285714285714286,4.76,Urgent
2023-07-21,Store002,SKU002,65,13.428571428571429,4.840425531914893,Urgent
2023-07-21,Store002,SKU003,83,14.571428571428571,5.696078431372549,Urgent
2023-07-21,Store003,SKU001,74,12.0,6.166666666666667,Urgent
2023-07-21,Store003,SKU002,24,11.714285714285714,2.048780487804878,Critical
2023-07-21,Store003,SKU003,99,10.0,9.9,Normal
2023-07-22,Store001,SKU001,31,16.857142857142858,1.8389830508474576,Critical
2023-07-22,Store001,SKU002,15,9.285714285714286,1.6153846153846152,Critical
2023-07-22,Store001,SKU003,19,7.0,2.7142857142857144,Critical
2023-07-22,Store002,SKU001,69,14.142857142857142,4.878787878787879,Urgent
2023-07-22,Store002,SKU002,28,13.285714285714286,2.10752688172043,Critical
2023-07-22,Store002,SKU003,43,14.142857142857142,3.0404040404040407,Urgent
2023-07-22,Store003,SKU001,11,11.714285714285714,0.9390243902439025,Critical
2023-07-22,Store003,SKU002,96,11.571428571428571,8.296296296296296,Normal
2023-07-22,Store003,SKU003,37,11.571428571428571,3.197530864197531,Urgent
2023-07-23,Store001,SKU001,77,17.142857142857142,4.491666666666667,Urgent
2023-07-23,Store001,SKU002,38,8.857142857142858,4.290322580645161,Urgent
2023-07-23,Store001,SKU003,23,8.142857142857142,2.8245614035087723,Critical
2023-07-23,Store002,SKU001,55,14.0,3.9285714285714284,Urgent
2023-07-23,Store002,SKU002,61,12.428571428571429,4.908045977011494,Urgent
2023-07-23,Store002,SKU003,51,12.714285714285714,4.01123595505618,Urgent
2023-07-23,Store003,SKU001,22,12.0,1.8333333333333333,Critical
2023-07-23,Store003,SKU002,82,12.428571428571429,6.597701149425287,Urgent
2023-07-23,Store003,SKU003,54,11.285714285714286,4.784810126582278,Urgent
2023-07-24,Store001,SKU001,59,16.571428571428573,3.5603448275862064,Urgent
2023-07-24,Store001,SKU002,19,7.857142857142857,2.4181818181818184,Critical
2023-07-24,Store001,SKU003,60,7.571428571428571,7.9245283018867925,Normal
2023-07-24,Store002,SKU001,80,12.142857142857142,6.588235294117648,Urgent
2023-07-24,Store002,SKU002,78,11.714285714285714,6.658536585365854,Urgent
2023-07-24,Store002,SKU003,18,12.857142857142858,1.4,Critical
2023-07-24,Store003,SKU001,43,10.571428571428571,4.0675675675675675,Urgent
2023-07-24,Store003,SKU002,97,11.857142857142858,8.180722891566266,Normal
2023-07-24,Store003,SKU003,13,12.428571428571429,1.0459770114942528,Critical
2023-07-25,Store001,SKU001,99,17.571428571428573,5.634146341463414,Urgent
2023-07-25,Store001,SKU002,34,8.857142857142858,3.8387096774193545,Urgent
2023-07-25,Store001,SKU003,76,8.714285714285714,8.721311475409836,Normal
2023-07-25,Store002,SKU001,60,11.428571428571429,5.25,Urgent
2023-07-25,Store002,SKU002,50,10.142857142857142,4.929577464788733,Urgent
2023-07-25,Store002,SKU003,80,11.714285714285714,6.829268292682928,Urgent
2023-07-25,Store003,SKU001,13,12.142857142857142,1.0705882352941176,Critical
2023-07-25,Store003,SKU002,62,10.714285714285714,5.786666666666667,Urgent
2023-07-25,Store003,SKU003,52,15.285714285714286,3.4018691588785046,Urgent
2023-07-26,Store001,SKU001,56,16.428571428571427,3.4086956521739133,Urgent
2023-07-26,Store001,SKU002,79,9.0,8.777777777777779,Normal
2023-07-26,Store001,SKU003,19,9.714285714285714,1.9558823529411766,Critical
2023-07-26,Store002,SKU001,64,11.142857142857142,5.743589743589744,Urgent
2023-07-26,Store002,SKU002,92,9.571428571428571,9.611940298507463,Normal
2023-07-26,Store002,SKU003,64,12.0,5.333333333333333,Urgent
2023-07-26,Store003,SKU001,51,12.571428571428571,4.056818181818182,Urgent
2023-07-26,Store003,SKU002,32,11.714285714285714,2.731707317073171,Critical
2023-07-26,Store003,SKU003,68,15.571428571428571,4.366972477064221,Urgent
2023-07-27,Store001,SKU001,27,16.142857142857142,1.672566371681416,Critical
2023-07-27,Store001,SKU002,12,8.142857142857142,1.473684210526316,Critical
2023-07-27,Store001,SKU003,40,10.0,4.0,Urgent
2023-07-27,Store002,SKU001,19,12.142857142857142,1.5647058823529412,Critical
2023-07-27,Store002,SKU002,16,9.857142857142858,1.6231884057971013,Critical
2023-07-27,Store002,SKU003,34,11.142857142857142,3.0512820512820515,Urgent
2023-07-27,Store003,SKU001,70,14.428571428571429,4.851485148514851,Urgent
2023-07-27,Store003,SKU002,40,12.0,3.3333333333333335,Urgent
2023-07-27,Store003,SKU003,45,14.0,3.2142857142857144,Urgent
2023-07-28,Store001,SKU001,82,16.571428571428573,4.948275862068965,Urgent
2023-07-28,Store001,SKU002,85,8.857142857142858,9.596774193548386,Normal
2023-07-28,Store001,SKU003,57,9.714285714285714,5.86764705882353,Urgent
2023-07-28,Store002,SKU001,12,13.142857142857142,0.9130434782608696,Critical
2023-07-28,Store002,SKU002,38,10.857142857142858,3.5,Urgent
2023-07-28,Store002,SKU003,42,10.714285714285714,3.9200000000000004,Urgent
2023-07-28,Store003,SKU001,70,13.857142857142858,5.051546391752577,Urgent
2023-07-28,Store003,SKU002,55,12.857142857142858,4.277777777777778,Urgent
2023-07-28,Store003,SKU003,51,14.857142857142858,3.4326923076923075,Urgent
2023-07-29,Store001,SKU001,73,16.714285714285715,4.367521367521367,Urgent
2023-07-29,Store001,SKU002,95,8.714285714285714,10.901639344262296,Normal
2023-07-29,Store001,SKU003,92,11.0,8.363636363636363,Normal
2023-07-29,Store002,SKU001,58,12.428571428571429,4.666666666666667,Urgent
2023-07-29,Store002,SKU002,59,10.285714285714286,5.736111111111111,Urgent
2023-07-29,Store002,SKU003,72,10.571428571428571,6.810810810810811,Urgent
2023-07-29,Store003,SKU001,63,14.142857142857142,4.454545454545455,Urgent
2023-07-29,Store003,SKU002,35,13.428571428571429,2.606382978723404,Critical
2023-07-29,Store003,SKU003,73,13.142857142857142,5.554347826086957,Urgent
2023-07-30,Store001,SKU001,73,17.428571428571427,4.188524590163935,Urgent
2023-07-30,Store001,SKU002,71,10.285714285714286,6.902777777777778,Urgent
2023-07-30,Store001,SKU003,68,11.857142857142858,5.734939759036144,Urgent
2023-07-30,Store002,SKU001,17,12.571428571428571,1.3522727272727273,Critical
2023-07-30,Store002,SKU002,67,12.142857142857142,5.517647058823529,Urgent
2023-07-30,Store002,SKU003,78,11.142857142857142,7.0,Urgent
2023-07-30,Store003,SKU001,44,16.142857142857142,2.7256637168141595,Critical
2023-07-30,Store003,SKU002,85,12.571428571428571,6.761363636363637,Urgent
2023-07-30,Store003,SKU003,28,13.857142857142858,2.020618556701031,Critical
2023-07-31,Store001,SKU001,33,16.428571428571427,2.0086956521739134,Critical
2023-07-31,Store001,SKU002,36,11.142857142857142,3.230769230769231,Urgent
2023-07-31,Store001,SKU003,15,12.428571428571429,1.206896551724138,Critical
2023-07-31,Store002,SKU001,25,13.714285714285714,1.8229166666666667,Critical
2023-07-31,Store002,SKU002,20,13.571428571428571,1.4736842105263157,Critical
2023-07-31,Store002,SKU003,47,10.857142857142858,4.328947368421052,Urgent
2023-07-31,Store003,SKU001,11,18.142857142857142,0.6062992125984252,Critical
2023-07-31,Store003,SKU002,23,13.142857142857142,1.75,Critical
2023-07-31,Store003,SKU003,23,12.857142857142858,1.7888888888888888,Critical
2023-08-01,Store001,SKU001,75,16.428571428571427,4.565217391304349,Urgent
2023-08-01,Store001,SKU002,49,11.428571428571429,4.2875,Urgent
2023-08-01,Store001,SKU003,65,11.857142857142858,5.481927710843373,Urgent
2023-08-01,Store002,SKU001,86,15.571428571428571,5.522935779816514,Urgent
2023-08-01,Store002,SKU002,53,13.571428571428571,3.905263157894737,Urgent
2023-08-01,Store002,SKU003,94,10.571428571428571,8.891891891891891,Normal
2023-08-01,Store003,SKU001,10,16.285714285714285,0.6140350877192983,Critical
2023-08-01,Store003,SKU002,13,13.428571428571429,0.9680851063829787,Critical
2023-08-01,Store003,SKU003,52,9.714285714285714,5.352941176470589,Urgent
2023-08-02,Store001,SKU001,99,17.0,5.823529411764706,Urgent
2023-08-02,Store001,SKU002,62,11.571428571428571,5.3580246913580245,Urgent
2023-08-02,Store001,SKU003,53,11.428571428571429,4.6375,Urgent
2023-08-02,Store002,SKU001,23,15.714285714285714,1.4636363636363636,Critical
2023-08-02,Store002,SKU002,97,13.571428571428571,7.147368421052632,Normal
2023-08-02,Store002,SKU003,14,11.0,1.2727272727272727,Critical
2023-08-02,Store003,SKU001,69,17.142857142857142,4.025,Urgent
2023-08-02,Store003,SKU002,76,13.428571428571429,5.659574468085106,Urgent
2023-08-02,Store003,SKU003,93,9.428571428571429,9.863636363636363,Normal
2023-08-03,Store001,SKU001,22,16.857142857142858,1.3050847457627117,Critical
2023-08-03,Store001,SKU002,37,12.428571428571429,2.9770114942528734,Critical
2023-08-03,Store001,SKU003,99,12.285714285714286,8.05813953488372,Normal
2023-08-03,Store002,SKU001,93,16.285714285714285,5.710526315789474,Urgent
2023-08-03,Store002,SKU002,13,13.571428571428571,0.9578947368421052,Critical
2023-08-03,Store002,SKU003,93,11.857142857142858,7.843373493975903,Normal
2023-08-03,Store003,SKU001,59,16.428571428571427,3.591304347826087,Urgent
2023-08-03,Store003,SKU002,76,13.428571428571429,5.659574468085106,Urgent
2023-08-03,Store003,SKU003,67,10.285714285714286,6.513888888888888,Urgent
2023-08-04,Store001,SKU001,12,16.714285714285715,0.717948717948718,Critical
2023-08-04,Store001,SKU002,63,12.857142857142858,4.8999999999999995,Urgent
2023-08-04,Store001,SKU003,12,13.285714285714286,0.9032258064516129,Critical
2023-08-04,Store002,SKU001,39,16.0,2.4375,Critical
2023-08-04,Store002,SKU002,44,14.142857142857142,3.111111111111111,Urgent
2023-08-04,Store002,SKU003,67,12.428571428571429,5.390804597701149,Urgent
2023-08-04,Store003,SKU001,90,16.0,5.625,Urgent
2023-08-04,Store003,SKU002,39,13.857142857142858,2.8144329896907214,Critical
2023-08-04,Store003,SKU003,32,8.857142857142858,3.6129032258064515,Urgent
2023-08-05,Store001,SKU001,64,16.714285714285715,3.829059829059829,Urgent
2023-08-05,Store001,SKU002,14,15.142857142857142,0.9245283018867925,Critical
2023-08-05,Store001,SKU003,61,12.0,5.083333333333333,Urgent
2023-08-05,Store002,SKU001,69,17.857142857142858,3.864,Urgent
2023-08-05,Store002,SKU002,73,14.714285714285714,4.961165048543689,Urgent
2023-08-05,Store002,SKU003,43,10.714285714285714,4.013333333333334,Urgent
2023-08-05,Store003,SKU001,78,17.285714285714285,4.5123966942148765,Urgent
2023-08-05,Store003,SKU002,71,13.285714285714286,5.344086021505376,Urgent
2023-08-05,Store003,SKU003,43,8.571428571428571,5.016666666666667,Urgent
2023-08-06,Store001,SKU001,37,16.857142857142858,2.194915254237288,Critical
2023-08-06,Store001,SKU002,15,13.428571428571429,1.1170212765957446,Critical
2023-08-06,Store001,SKU003,39,11.285714285714286,3.4556962025316453,Urgent
2023-08-06,Store002,SKU001,10,18.142857142857142,0.5511811023622047,Critical
2023-08-06,Store002,SKU002,35,14.142857142857142,2.474747474747475,Critical
2023-08-06,Store002,SKU003,19,9.714285714285714,1.9558823529411766,Critical
2023-08-06,Store003,SKU001,80,15.285714285714286,5.233644859813084,Urgent
2023-08-06,Store003,SKU002,58,12.428571428571429,4.666666666666667,Urgent
2023-08-06,Store003,SKU003,79,8.0,9.875,Normal
2023-08-07,Store001,SKU001,61,17.428571428571427,3.5000000000000004,Urgent
2023-08-07,Store001,SKU002,94,13.571428571428571,6.926315789473684,Urgent
2023-08-07,Store001,SKU003,22,11.714285714285714,1.878048780487805,Critical
2023-08-07,Store002,SKU001,49,16.714285714285715,2.9316239316239314,Critical
2023-08-07,Store002,SKU002,13,12.857142857142858,1.011111111111111,Critical
2023-08-07,Store002,SKU003,41,9.857142857142858,4.159420289855072,Urgent
2023-08-07,Store003,SKU001,45,12.857142857142858,3.5,Urgent
2023-08-07,Store003,SKU002,31,11.285714285714286,2.7468354430379747,Critical
2023-08-07,Store003,SKU003,74,7.571428571428571,9.773584905660378,Normal
2023-08-08,Store001,SKU001,87,15.714285714285714,5.536363636363637,Urgent
2023-08-08,Store001,SKU002,99,14.428571428571429,6.861386138613861,Urgent
2023-08-08,Store001,SKU003,53,13.428571428571429,3.9468085106382977,Urgent
2023-08-08,Store002,SKU001,41,15.571428571428571,2.63302752293578,Critical
2023-08-08,Store002,SKU002,45,13.142857142857142,3.423913043478261,Urgent
2023-08-08,Store002,SKU003,84,10.857142857142858,7.7368421052631575,Normal
2023-08-08,Store003,SKU001,27,13.714285714285714,1.96875,Critical
2023-08-08,Store003,SKU002,51,9.714285714285714,5.25,Urgent
2023-08-08,Store003,SKU003,55,8.142857142857142,6.754385964912281,Urgent
2023-08-09,Store001,SKU001,72,14.285714285714286,5.04,Urgent
2023-08-09,Store001,SKU002,85,14.428571428571429,5.891089108910891,Urgent
2023-08-09,Store001,SKU003,75,13.0,5.769230769230769,Urgent
