Date,Store,SKU,SalesQuantity,InventoryLevel,UnitCost,SellingPrice,LeadTime,SupplierID,Category,OrderedDate,OrderedQuantity,OrderStatus,DemandForecast,CV,InventoryCategory,SafetyStock,EOQ,ReorderPoint,PendingOrders,Reorder,OrderQuantity,OrderPriority,TotalSales,AverageInventoryLevel,InventoryTurnover
2023-06-26,Store001,SKU001,6,72,305.84,367.01,7,SUP001,Electronics,,0,None,12.285714285714286,0.4469480032434872,C,12.78266391216064,22.168188275738085,98.78266391216064,0,True,26.782663912160643,Low,5326,55.054794520547944,96.73998507091316
2023-06-26,Store001,SKU002,22,43,69.57,144.82,5,SUP002,Clothing,,0,None,11.428571428571429,0.4888827050106926,C,11.603530548078444,21.38089935299395,68.74638769093559,0,True,25.74638769093559,Low,4420,53.88219178082192,82.03081303706716
2023-06-26,Store001,SKU003,22,64,27.47,32.96,3,SUP003,Books,,0,None,10.428571428571429,0.5124098617067465,C,10.087258421679966,20.42407542932745,41.372972707394254,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-06-26,Store002,SKU001,1,81,305.84,367.01,7,SUP001,Electronics,,0,None,13.285714285714286,0.48777608644303344,C,14.036779212620559,23.052734575936352,107.03677921262056,0,True,26.03677921262056,Low,5359,54.868493150684934,97.6698956408848
2023-06-26,Store002,SKU002,6,70,69.57,144.82,5,SUP002,Clothing,,0,None,9.285714285714286,0.5114843407900957,C,12.823879339210837,19.27248223318863,59.252450767782264,0,False,0.0,Low,4669,52.778082191780825,88.46475290697674
2023-06-26,Store002,SKU003,4,16,27.47,32.96,3,SUP003,Books,2023-06-02,55,Delivered,10.285714285714286,0.5196382683114912,C,10.218394694715325,20.2837021134844,41.07553755185819,0,True,25.07553755185819,Low,3662,54.57260273972603,67.10326823635724
2023-06-26,Store003,SKU001,11,26,305.84,367.01,7,SUP001,Electronics,,0,None,13.285714285714286,0.47559981845990906,C,13.637857369667923,23.052734575936352,106.63785736966793,0,True,80.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-06-26,Store003,SKU002,18,95,69.57,144.82,5,SUP002,Clothing,,0,None,11.571428571428571,0.44687170121026343,C,10.484026374443221,21.514114968019086,68.34116923158608,0,False,0.0,Low,4369,54.772602739726025,79.76615646258503
2023-06-26,Store003,SKU003,11,87,27.47,32.96,3,SUP003,Books,,0,None,9.285714285714286,0.49263346168064476,C,9.626516732683555,19.27248223318863,37.483659589826416,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-06-27,Store001,SKU001,8,27,305.84,367.01,7,SUP001,Electronics,,0,None,11.857142857142858,0.4469480032434872,C,12.78266391216064,21.778101714468008,95.78266391216064,0,True,68.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-06-27,Store001,SKU002,18,69,69.57,144.82,5,SUP002,Clothing,,0,None,10.857142857142858,0.4888827050106926,C,11.603530548078444,20.83952289006911,65.88924483379273,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-06-27,Store001,SKU003,14,27,27.47,32.96,3,SUP003,Books,,0,None,11.285714285714286,0.5124098617067465,C,10.087258421679966,21.246848505803666,43.94440127882282,0,True,16.944401278822824,Low,3666,55.73424657534247,65.77643415425453
2023-06-27,Store002,SKU001,12,48,305.84,367.01,7,SUP001,Electronics,,0,None,13.0,0.48777608644303344,C,14.036779212620559,22.80350850198276,105.03677921262056,0,True,57.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-06-27,Store002,SKU002,6,34,69.57,144.82,5,SUP002,Clothing,,0,None,8.857142857142858,0.5114843407900957,C,12.823879339210837,18.822478962286407,57.109593624925125,0,True,23.109593624925125,Low,4669,52.778082191780825,88.46475290697674
2023-06-27,Store002,SKU003,12,16,27.47,32.96,3,SUP003,Books,,0,None,9.857142857142858,0.5196382683114912,C,10.218394694715325,19.85662897587892,39.7898232661439,0,True,23.789823266143898,Low,3662,54.57260273972603,67.10326823635724
2023-06-27,Store003,SKU001,7,27,305.84,367.01,7,SUP001,Electronics,,0,None,11.714285714285714,0.47559981845990906,C,13.637857369667923,21.64651077128664,95.63785736966793,0,True,68.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-06-27,Store003,SKU002,18,48,69.57,144.82,5,SUP002,Clothing,,0,None,12.428571428571429,0.44687170121026343,C,10.484026374443221,22.296700588716195,72.62688351730037,0,True,24.62688351730037,Low,4369,54.772602739726025,79.76615646258503
2023-06-27,Store003,SKU003,20,85,27.47,32.96,3,SUP003,Books,,0,None,10.571428571428571,0.49263346168064476,C,9.626516732683555,20.56349053193895,41.34080244696927,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-06-28,Store001,SKU001,22,78,305.84,367.01,7,SUP001,Electronics,,0,None,13.0,0.4469480032434872,C,12.78266391216064,22.80350850198276,103.78266391216064,0,True,25.782663912160643,Low,5326,55.054794520547944,96.73998507091316
2023-06-28,Store001,SKU002,5,50,69.57,144.82,5,SUP002,Clothing,,0,None,10.142857142857142,0.4888827050106926,C,11.603530548078444,20.14235055087379,62.317816262364154,0,True,12.317816262364154,Low,4420,53.88219178082192,82.03081303706716
2023-06-28,Store001,SKU003,8,16,27.47,32.96,3,SUP003,Books,,0,None,11.142857142857142,0.5124098617067465,C,10.087258421679966,21.111946516469903,43.51582985025139,0,True,27.515829850251393,Low,3666,55.73424657534247,65.77643415425453
2023-06-28,Store002,SKU001,12,31,305.84,367.01,7,SUP001,Electronics,,0,None,11.428571428571429,0.48777608644303344,C,14.036779212620559,21.38089935299395,94.03677921262056,0,True,63.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-06-28,Store002,SKU002,15,89,69.57,144.82,5,SUP002,Clothing,,0,None,9.285714285714286,0.5114843407900957,C,12.823879339210837,19.27248223318863,59.252450767782264,0,False,0.0,Low,4669,52.778082191780825,88.46475290697674
2023-06-28,Store002,SKU003,14,93,27.47,32.96,3,SUP003,Books,,0,None,9.857142857142858,0.5196382683114912,C,10.218394694715325,19.85662897587892,39.7898232661439,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-06-28,Store003,SKU001,28,65,305.84,367.01,7,SUP001,Electronics,,0,None,13.142857142857142,0.47559981845990906,C,13.637857369667923,22.92846016884443,105.63785736966793,0,True,40.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-06-28,Store003,SKU002,18,61,69.57,144.82,5,SUP002,Clothing,,0,None,13.142857142857142,0.44687170121026343,C,10.484026374443221,22.92846016884443,76.19831208872893,0,True,15.198312088728926,Low,4369,54.772602739726025,79.76615646258503
2023-06-28,Store003,SKU003,17,54,27.47,32.96,3,SUP003,Books,,0,None,11.571428571428571,0.49263346168064476,C,9.626516732683555,21.514114968019086,44.34080244696927,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-06-29,Store001,SKU001,15,95,305.84,367.01,7,SUP001,Electronics,,0,None,12.571428571428571,0.4469480032434872,C,12.78266391216064,22.424476423255523,100.78266391216064,0,True,5.782663912160643,Low,5326,55.054794520547944,96.73998507091316
2023-06-29,Store001,SKU002,9,75,69.57,144.82,5,SUP002,Clothing,,0,None,10.428571428571429,0.4888827050106926,C,11.603530548078444,20.42407542932745,63.74638769093559,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-06-29,Store001,SKU003,4,75,27.47,32.96,3,SUP003,Books,,0,None,10.285714285714286,0.5124098617067465,C,10.087258421679966,20.2837021134844,40.94440127882282,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-06-29,Store002,SKU001,14,96,305.84,367.01,7,SUP001,Electronics,,0,None,10.857142857142858,0.48777608644303344,C,14.036779212620559,20.83952289006911,90.03677921262056,0,False,0.0,Low,5359,54.868493150684934,97.6698956408848
2023-06-29,Store002,SKU002,5,40,69.57,144.82,5,SUP002,Clothing,,0,None,8.571428571428571,0.5114843407900957,C,12.823879339210837,18.51640199545103,55.681022196353695,0,True,15.681022196353695,Low,4669,52.778082191780825,88.46475290697674
2023-06-29,Store002,SKU003,15,53,27.47,32.96,3,SUP003,Books,,0,None,10.142857142857142,0.5196382683114912,C,10.218394694715325,20.14235055087379,40.64696612328675,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-06-29,Store003,SKU001,18,74,305.84,367.01,7,SUP001,Electronics,2023-06-13,56,Delivered,14.285714285714286,0.47559981845990906,C,13.637857369667923,23.904572186687872,113.63785736966793,0,True,39.63785736966793,Low,5340,54.12876712328767,98.65364174722883
2023-06-29,Store003,SKU002,9,62,69.57,144.82,5,SUP002,Clothing,,0,None,12.714285714285714,0.44687170121026343,C,10.484026374443221,22.551528297909847,74.05545494587179,0,True,12.055454945871787,Low,4369,54.772602739726025,79.76615646258503
2023-06-29,Store003,SKU003,7,88,27.47,32.96,3,SUP003,Books,,0,None,11.714285714285714,0.49263346168064476,C,9.626516732683555,21.64651077128664,44.769373875540694,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-06-30,Store001,SKU001,20,12,305.84,367.01,7,SUP001,Electronics,,0,None,13.0,0.4469480032434872,C,12.78266391216064,22.80350850198276,103.78266391216064,0,True,91.78266391216064,High,5326,55.054794520547944,96.73998507091316
2023-06-30,Store001,SKU002,12,88,69.57,144.82,5,SUP002,Clothing,2023-06-08,49,Delivered,11.714285714285714,0.4888827050106926,C,11.603530548078444,21.64651077128664,70.17495911950701,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-06-30,Store001,SKU003,2,13,27.47,32.96,3,SUP003,Books,,0,None,10.0,0.5124098617067465,C,10.087258421679966,20.0,40.08725842167996,0,True,27.087258421679962,Low,3666,55.73424657534247,65.77643415425453
2023-06-30,Store002,SKU001,11,57,305.84,367.01,7,SUP001,Electronics,,0,None,10.428571428571429,0.48777608644303344,C,14.036779212620559,20.42407542932745,87.03677921262056,0,True,30.03677921262056,Low,5359,54.868493150684934,97.6698956408848
2023-06-30,Store002,SKU002,15,66,69.57,144.82,5,SUP002,Clothing,,0,None,10.0,0.5114843407900957,C,12.823879339210837,20.0,62.82387933921083,0,False,0.0,Low,4669,52.778082191780825,88.46475290697674
2023-06-30,Store002,SKU003,4,28,27.47,32.96,3,SUP003,Books,,0,None,8.714285714285714,0.5196382683114912,C,10.218394694715325,18.670067717376618,36.36125183757247,0,True,8.361251837572468,Low,3662,54.57260273972603,67.10326823635724
2023-06-30,Store003,SKU001,23,75,305.84,367.01,7,SUP001,Electronics,,0,None,15.857142857142858,0.47559981845990906,C,13.637857369667923,25.18502956690173,124.63785736966793,0,True,49.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-06-30,Store003,SKU002,12,63,69.57,144.82,5,SUP002,Clothing,,0,None,13.428571428571429,0.44687170121026343,C,10.484026374443221,23.176342617912283,77.62688351730036,0,True,14.626883517300357,Low,4369,54.772602739726025,79.76615646258503
2023-06-30,Store003,SKU003,17,58,27.47,32.96,3,SUP003,Books,,0,None,13.0,0.49263346168064476,C,9.626516732683555,22.80350850198276,48.626516732683555,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-07-01,Store001,SKU001,14,95,305.84,367.01,7,SUP001,Electronics,,0,None,13.428571428571429,0.4469480032434872,C,12.78266391216064,23.176342617912283,106.78266391216064,0,True,11.782663912160643,Low,5326,55.054794520547944,96.73998507091316
2023-07-01,Store001,SKU002,3,53,69.57,144.82,5,SUP002,Clothing,,0,None,11.285714285714286,0.4888827050106926,C,11.603530548078444,21.246848505803666,68.03210197664987,0,True,15.03210197664987,Low,4420,53.88219178082192,82.03081303706716
2023-07-01,Store001,SKU003,19,24,27.47,32.96,3,SUP003,Books,,0,None,10.571428571428571,0.5124098617067465,C,10.087258421679966,20.56349053193895,41.801544135965685,0,True,17.801544135965685,Low,3666,55.73424657534247,65.77643415425453
2023-07-01,Store002,SKU001,21,79,305.84,367.01,7,SUP001,Electronics,,0,None,11.714285714285714,0.48777608644303344,C,14.036779212620559,21.64651077128664,96.03677921262056,0,True,17.03677921262056,Low,5359,54.868493150684934,97.6698956408848
2023-07-01,Store002,SKU002,15,68,69.57,144.82,5,SUP002,Clothing,,0,None,11.0,0.5114843407900957,C,12.823879339210837,20.97617696340303,67.82387933921083,0,False,0.0,Low,4669,52.778082191780825,88.46475290697674
2023-07-01,Store002,SKU003,8,51,27.47,32.96,3,SUP003,Books,,0,None,9.142857142857142,0.5196382683114912,C,10.218394694715325,19.123657749350297,37.64696612328675,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-07-01,Store003,SKU001,11,35,305.84,367.01,7,SUP001,Electronics,,0,None,15.857142857142858,0.47559981845990906,C,13.637857369667923,25.18502956690173,124.63785736966793,0,True,89.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-07-01,Store003,SKU002,13,73,69.57,144.82,5,SUP002,Clothing,,0,None,13.714285714285714,0.44687170121026343,C,10.484026374443221,23.421601750764797,79.05545494587179,0,True,6.055454945871787,Low,4369,54.772602739726025,79.76615646258503
2023-07-01,Store003,SKU003,4,46,27.47,32.96,3,SUP003,Books,,0,None,11.714285714285714,0.49263346168064476,C,9.626516732683555,21.64651077128664,44.769373875540694,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-07-02,Store001,SKU001,21,95,305.84,367.01,7,SUP001,Electronics,,0,None,15.142857142857142,0.4469480032434872,C,12.78266391216064,24.611263391266316,118.78266391216064,0,True,23.782663912160643,Low,5326,55.054794520547944,96.73998507091316
2023-07-02,Store001,SKU002,17,91,69.57,144.82,5,SUP002,Clothing,,0,None,12.285714285714286,0.4888827050106926,C,11.603530548078444,22.168188275738085,73.03210197664987,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-07-02,Store001,SKU003,17,41,27.47,32.96,3,SUP003,Books,,0,None,12.285714285714286,0.5124098617067465,C,10.087258421679966,22.168188275738085,46.94440127882282,0,True,5.9444012788228235,Low,3666,55.73424657534247,65.77643415425453
2023-07-02,Store002,SKU001,22,33,305.84,367.01,7,SUP001,Electronics,,0,None,13.285714285714286,0.48777608644303344,C,14.036779212620559,23.052734575936352,107.03677921262056,0,True,74.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-07-02,Store002,SKU002,12,91,69.57,144.82,5,SUP002,Clothing,,0,None,10.571428571428571,0.5114843407900957,C,12.823879339210837,20.56349053193895,65.6810221963537,0,False,0.0,Low,4669,52.778082191780825,88.46475290697674
2023-07-02,Store002,SKU003,12,41,27.47,32.96,3,SUP003,Books,,0,None,9.857142857142858,0.5196382683114912,C,10.218394694715325,19.85662897587892,39.7898232661439,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-07-02,Store003,SKU001,8,64,305.84,367.01,7,SUP001,Electronics,,0,None,15.142857142857142,0.47559981845990906,C,13.637857369667923,24.611263391266316,119.63785736966793,0,True,55.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-07-02,Store003,SKU002,11,68,69.57,144.82,5,SUP002,Clothing,,0,None,14.142857142857142,0.44687170121026343,C,10.484026374443221,23.784749015162756,81.19831208872893,0,True,13.198312088728926,Low,4369,54.772602739726025,79.76615646258503
2023-07-02,Store003,SKU003,10,84,27.47,32.96,3,SUP003,Books,,0,None,12.285714285714286,0.49263346168064476,C,9.626516732683555,22.168188275738085,46.483659589826416,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-07-03,Store001,SKU001,17,65,305.84,367.01,7,SUP001,Electronics,,0,None,16.714285714285715,0.4469480032434872,C,12.78266391216064,25.85674822114004,129.78266391216064,0,True,64.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-07-03,Store001,SKU002,11,71,69.57,144.82,5,SUP002,Clothing,,0,None,10.714285714285714,0.4888827050106926,C,11.603530548078444,20.701966780270627,65.17495911950701,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-07-03,Store001,SKU003,14,18,27.47,32.96,3,SUP003,Books,,0,None,11.142857142857142,0.5124098617067465,C,10.087258421679966,21.111946516469903,43.51582985025139,0,True,25.515829850251393,Low,3666,55.73424657534247,65.77643415425453
2023-07-03,Store002,SKU001,13,86,305.84,367.01,7,SUP001,Electronics,,0,None,15.0,0.48777608644303344,C,14.036779212620559,24.49489742783178,119.03677921262056,0,True,33.03677921262056,Low,5359,54.868493150684934,97.6698956408848
2023-07-03,Store002,SKU002,1,57,69.57,144.82,5,SUP002,Clothing,2023-06-18,46,Delivered,9.857142857142858,0.5114843407900957,C,12.823879339210837,19.85662897587892,62.109593624925125,0,True,5.109593624925125,Low,4669,52.778082191780825,88.46475290697674
2023-07-03,Store002,SKU003,8,46,27.47,32.96,3,SUP003,Books,,0,None,10.428571428571429,0.5196382683114912,C,10.218394694715325,20.42407542932745,41.504108980429606,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-07-03,Store003,SKU001,26,19,305.84,367.01,7,SUP001,Electronics,,0,None,17.285714285714285,0.47559981845990906,C,13.637857369667923,26.295029405356658,134.63785736966793,0,True,115.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-07-03,Store003,SKU002,13,19,69.57,144.82,5,SUP002,Clothing,,0,None,13.428571428571429,0.44687170121026343,C,10.484026374443221,23.176342617912283,77.62688351730036,0,True,58.62688351730036,Medium,4369,54.772602739726025,79.76615646258503
2023-07-03,Store003,SKU003,11,51,27.47,32.96,3,SUP003,Books,,0,None,12.285714285714286,0.49263346168064476,C,9.626516732683555,22.168188275738085,46.483659589826416,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-07-04,Store001,SKU001,11,25,305.84,367.01,7,SUP001,Electronics,,0,None,17.142857142857142,0.4469480032434872,C,12.78266391216064,26.186146828319085,132.78266391216064,0,True,107.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-07-04,Store001,SKU002,7,10,69.57,144.82,5,SUP002,Clothing,,0,None,9.142857142857142,0.4888827050106926,C,11.603530548078444,19.123657749350297,57.317816262364154,0,True,47.317816262364154,Medium,4420,53.88219178082192,82.03081303706716
2023-07-04,Store001,SKU003,10,73,27.47,32.96,3,SUP003,Books,,0,None,10.571428571428571,0.5124098617067465,C,10.087258421679966,20.56349053193895,41.801544135965685,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-07-04,Store002,SKU001,16,29,305.84,367.01,7,SUP001,Electronics,,0,None,15.571428571428571,0.48777608644303344,C,14.036779212620559,24.95710605933995,123.03677921262056,0,True,94.03677921262056,Medium,5359,54.868493150684934,97.6698956408848
2023-07-04,Store002,SKU002,23,66,69.57,144.82,5,SUP002,Clothing,,0,None,12.285714285714286,0.5114843407900957,C,12.823879339210837,22.168188275738085,74.25245076778226,0,True,8.252450767782264,Low,4669,52.778082191780825,88.46475290697674
2023-07-04,Store002,SKU003,4,92,27.47,32.96,3,SUP003,Books,,0,None,9.285714285714286,0.5196382683114912,C,10.218394694715325,19.27248223318863,38.07553755185819,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-07-04,Store003,SKU001,11,18,305.84,367.01,7,SUP001,Electronics,,0,None,17.857142857142858,0.47559981845990906,C,13.637857369667923,26.72612419124244,138.63785736966793,0,True,120.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-07-04,Store003,SKU002,17,99,69.57,144.82,5,SUP002,Clothing,,0,None,13.285714285714286,0.44687170121026343,C,10.484026374443221,23.052734575936352,76.91259780301465,0,False,0.0,Low,4369,54.772602739726025,79.76615646258503
2023-07-04,Store003,SKU003,12,68,27.47,32.96,3,SUP003,Books,,0,None,11.142857142857142,0.49263346168064476,C,9.626516732683555,21.111946516469903,43.055088161254986,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-07-05,Store001,SKU001,21,93,305.84,367.01,7,SUP001,Electronics,,0,None,17.0,0.4469480032434872,C,12.78266391216064,26.076809620810597,131.78266391216064,0,True,38.78266391216064,Low,5326,55.054794520547944,96.73998507091316
2023-07-05,Store001,SKU002,8,61,69.57,144.82,5,SUP002,Clothing,,0,None,9.571428571428571,0.4888827050106926,C,11.603530548078444,19.566735620873065,59.4606734052213,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-07-05,Store001,SKU003,13,42,27.47,32.96,3,SUP003,Books,,0,None,11.285714285714286,0.5124098617067465,C,10.087258421679966,21.246848505803666,43.94440127882282,0,True,1.9444012788228235,Low,3666,55.73424657534247,65.77643415425453
2023-07-05,Store002,SKU001,16,81,305.84,367.01,7,SUP001,Electronics,,0,None,16.142857142857142,0.48777608644303344,C,14.036779212620559,25.410908793553325,127.03677921262056,0,True,46.03677921262056,Low,5359,54.868493150684934,97.6698956408848
2023-07-05,Store002,SKU002,8,54,69.57,144.82,5,SUP002,Clothing,,0,None,11.285714285714286,0.5114843407900957,C,12.823879339210837,21.246848505803666,69.25245076778226,0,True,15.252450767782264,Low,4669,52.778082191780825,88.46475290697674
2023-07-05,Store002,SKU003,15,89,27.47,32.96,3,SUP003,Books,,0,None,9.428571428571429,0.5196382683114912,C,10.218394694715325,19.42016624910449,38.504108980429606,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-07-05,Store003,SKU001,12,44,305.84,367.01,7,SUP001,Electronics,,0,None,15.571428571428571,0.47559981845990906,C,13.637857369667923,24.95710605933995,122.63785736966793,0,True,78.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-07-05,Store003,SKU002,6,22,69.57,144.82,5,SUP002,Clothing,,0,None,11.571428571428571,0.44687170121026343,C,10.484026374443221,21.514114968019086,68.34116923158608,0,True,46.34116923158608,Medium,4369,54.772602739726025,79.76615646258503
2023-07-05,Store003,SKU003,14,66,27.47,32.96,3,SUP003,Books,,0,None,10.714285714285714,0.49263346168064476,C,9.626516732683555,20.701966780270627,41.769373875540694,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-07-06,Store001,SKU001,21,17,305.84,367.01,7,SUP001,Electronics,,0,None,17.857142857142858,0.4469480032434872,C,12.78266391216064,26.72612419124244,137.78266391216064,0,True,120.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-07-06,Store001,SKU002,6,38,69.57,144.82,5,SUP002,Clothing,,0,None,9.142857142857142,0.4888827050106926,C,11.603530548078444,19.123657749350297,57.317816262364154,0,True,19.317816262364154,Low,4420,53.88219178082192,82.03081303706716
2023-07-06,Store001,SKU003,5,34,27.47,32.96,3,SUP003,Books,,0,None,11.428571428571429,0.5124098617067465,C,10.087258421679966,21.38089935299395,44.372972707394254,0,True,10.372972707394254,Low,3666,55.73424657534247,65.77643415425453
2023-07-06,Store002,SKU001,6,83,305.84,367.01,7,SUP001,Electronics,,0,None,15.0,0.48777608644303344,C,14.036779212620559,24.49489742783178,119.03677921262056,0,True,36.03677921262056,Low,5359,54.868493150684934,97.6698956408848
2023-07-06,Store002,SKU002,15,59,69.57,144.82,5,SUP002,Clothing,,0,None,12.714285714285714,0.5114843407900957,C,12.823879339210837,22.551528297909847,76.3953079106394,0,True,17.395307910639403,Low,4669,52.778082191780825,88.46475290697674
2023-07-06,Store002,SKU003,8,33,27.47,32.96,3,SUP003,Books,,0,None,8.428571428571429,0.5196382683114912,C,10.218394694715325,18.361450300639575,35.504108980429606,0,True,2.5041089804296064,Low,3662,54.57260273972603,67.10326823635724
2023-07-06,Store003,SKU001,4,20,305.84,367.01,7,SUP001,Electronics,,0,None,13.571428571428571,0.47559981845990906,C,13.637857369667923,23.299294900428702,108.63785736966793,0,True,88.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-07-06,Store003,SKU002,6,51,69.57,144.82,5,SUP002,Clothing,,0,None,11.142857142857142,0.44687170121026343,C,10.484026374443221,21.111946516469903,66.19831208872893,0,True,15.198312088728926,Low,4369,54.772602739726025,79.76615646258503
2023-07-06,Store003,SKU003,7,69,27.47,32.96,3,SUP003,Books,,0,None,10.714285714285714,0.49263346168064476,C,9.626516732683555,20.701966780270627,41.769373875540694,0,False,0.0,Low,3639,54.92602739726028,66.25274341580207
2023-07-07,Store001,SKU001,7,80,305.84,367.01,7,SUP001,Electronics,,0,None,16.0,0.4469480032434872,C,12.78266391216064,25.298221281347036,124.78266391216064,0,True,44.78266391216064,Low,5326,55.054794520547944,96.73998507091316
2023-07-07,Store001,SKU002,5,42,69.57,144.82,5,SUP002,Clothing,,0,None,8.142857142857142,0.4888827050106926,C,11.603530548078444,18.04755622554715,52.317816262364154,0,True,10.317816262364154,Low,4420,53.88219178082192,82.03081303706716
2023-07-07,Store001,SKU003,4,81,27.47,32.96,3,SUP003,Books,2023-07-05,73,Pending,11.714285714285714,0.5124098617067465,C,10.087258421679966,21.64651077128664,0.0,73,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-07-07,Store002,SKU001,3,57,305.84,367.01,7,SUP001,Electronics,2023-07-03,27,Confirmed,13.857142857142858,0.48777608644303344,C,14.036779212620559,23.543273227945903,84.03677921262056,27,True,0.03677921262055861,Low,5359,54.868493150684934,97.6698956408848
2023-07-07,Store002,SKU002,6,78,69.57,144.82,5,SUP002,Clothing,,0,None,11.428571428571429,0.5114843407900957,C,12.823879339210837,21.38089935299395,69.96673648206799,0,False,0.0,Low,4669,52.778082191780825,88.46475290697674
2023-07-07,Store002,SKU003,6,62,27.47,32.96,3,SUP003,Books,,0,None,8.714285714285714,0.5196382683114912,C,10.218394694715325,18.670067717376618,36.36125183757247,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-07-07,Store003,SKU001,5,44,305.84,367.01,7,SUP001,Electronics,,0,None,11.0,0.47559981845990906,C,13.637857369667923,20.97617696340303,90.63785736966793,0,True,46.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
2023-07-07,Store003,SKU002,10,24,69.57,144.82,5,SUP002,Clothing,,0,None,10.857142857142858,0.44687170121026343,C,10.484026374443221,20.83952289006911,64.76974066015751,0,True,40.76974066015751,Medium,4369,54.772602739726025,79.76615646258503
2023-07-07,Store003,SKU003,8,24,27.47,32.96,3,SUP003,Books,,0,None,9.428571428571429,0.49263346168064476,C,9.626516732683555,19.42016624910449,37.91223101839784,0,True,13.91223101839784,Low,3639,54.92602739726028,66.25274341580207
2023-07-08,Store001,SKU001,11,24,305.84,367.01,7,SUP001,Electronics,,0,None,15.571428571428571,0.4469480032434872,C,12.78266391216064,24.95710605933995,121.78266391216064,0,True,97.78266391216064,Medium,5326,55.054794520547944,96.73998507091316
2023-07-08,Store001,SKU002,7,81,69.57,144.82,5,SUP002,Clothing,,0,None,8.714285714285714,0.4888827050106926,C,11.603530548078444,18.670067717376618,55.174959119507015,0,False,0.0,Low,4420,53.88219178082192,82.03081303706716
2023-07-08,Store001,SKU003,14,93,27.47,32.96,3,SUP003,Books,,0,None,11.0,0.5124098617067465,C,10.087258421679966,20.97617696340303,43.08725842167996,0,False,0.0,Low,3666,55.73424657534247,65.77643415425453
2023-07-08,Store002,SKU001,14,82,305.84,367.01,7,SUP001,Electronics,2023-06-18,77,Delivered,12.857142857142858,0.48777608644303344,C,14.036779212620559,22.677868380553633,104.03677921262056,0,True,22.03677921262056,Low,5359,54.868493150684934,97.6698956408848
2023-07-08,Store002,SKU002,16,23,69.57,144.82,5,SUP002,Clothing,,0,None,11.571428571428571,0.5114843407900957,C,12.823879339210837,21.514114968019086,70.6810221963537,0,True,47.681022196353695,Medium,4669,52.778082191780825,88.46475290697674
2023-07-08,Store002,SKU003,2,63,27.47,32.96,3,SUP003,Books,,0,None,7.857142857142857,0.5196382683114912,C,10.218394694715325,17.728105208558365,33.7898232661439,0,False,0.0,Low,3662,54.57260273972603,67.10326823635724
2023-07-08,Store003,SKU001,27,57,305.84,367.01,7,SUP001,Electronics,,0,None,13.285714285714286,0.47559981845990906,C,13.637857369667923,23.052734575936352,106.63785736966793,0,True,49.63785736966793,Medium,5340,54.12876712328767,98.65364174722883
