Date,Store,SKU,SalesQuantity,InventoryLevel,UnitCost,SellingPrice,LeadTime,SupplierID,Category,OrderedDate,OrderedQuantity,OrderStatus
2023-07-13,Store002,SKU003,12,54,27.47,32.96,3,SUP003,Books,,0,None
2023-07-13,Store003,SKU001,7,30,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-13,Store003,SKU002,18,49,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-13,Store003,SKU003,8,99,27.47,32.96,3,SUP003,Books,2023-06-26,96,Delivered
2023-07-14,Store001,SKU001,16,85,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-14,Store001,SKU002,9,35,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-14,Store001,SKU003,2,99,27.47,32.96,3,SUP003,Books,,0,None
2023-07-14,Store002,SKU001,8,69,305.84,367.01,7,SUP001,Electronics,2023-07-07,57,In Transit
2023-07-14,Store002,SKU002,6,80,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-14,Store002,SKU003,9,15,27.47,32.96,3,SUP003,Books,,0,None
2023-07-14,Store003,SKU001,10,92,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-14,Store003,SKU002,12,71,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-14,Store003,SKU003,14,50,27.47,32.96,3,SUP003,Books,,0,None
2023-07-15,Store001,SKU001,24,65,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-15,Store001,SKU002,6,68,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-15,Store001,SKU003,14,12,27.47,32.96,3,SUP003,Books,,0,None
2023-07-15,Store002,SKU001,14,43,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-15,Store002,SKU002,15,30,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-15,Store002,SKU003,22,93,27.47,32.96,3,SUP003,Books,,0,None
2023-07-15,Store003,SKU001,14,86,305.84,367.01,7,SUP001,Electronics,2023-07-03,29,Delivered
2023-07-15,Store003,SKU002,14,89,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-15,Store003,SKU003,10,71,27.47,32.96,3,SUP003,Books,,0,None
2023-07-16,Store001,SKU001,13,24,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-16,Store001,SKU002,17,12,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-16,Store001,SKU003,4,38,27.47,32.96,3,SUP003,Books,,0,None
2023-07-16,Store002,SKU001,16,28,305.84,367.01,7,SUP001,Electronics,2023-06-19,14,Delivered
2023-07-16,Store002,SKU002,13,20,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-16,Store002,SKU003,26,33,27.47,32.96,3,SUP003,Books,,0,None
2023-07-16,Store003,SKU001,14,35,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-16,Store003,SKU002,10,54,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-16,Store003,SKU003,10,95,27.47,32.96,3,SUP003,Books,,0,None
2023-07-17,Store001,SKU001,23,23,305.84,367.01,7,SUP001,Electronics,2023-06-30,64,Delivered
2023-07-17,Store001,SKU002,12,34,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-17,Store001,SKU003,10,45,27.47,32.96,3,SUP003,Books,,0,None
2023-07-17,Store002,SKU001,29,53,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-17,Store002,SKU002,14,16,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-17,Store002,SKU003,8,31,27.47,32.96,3,SUP003,Books,2023-06-20,90,Delivered
2023-07-17,Store003,SKU001,19,70,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-17,Store003,SKU002,13,22,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-17,Store003,SKU003,6,51,27.47,32.96,3,SUP003,Books,,0,None
2023-07-18,Store001,SKU001,14,71,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-18,Store001,SKU002,2,96,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-18,Store001,SKU003,4,95,27.47,32.96,3,SUP003,Books,2023-07-15,99,Shipped
2023-07-18,Store002,SKU001,14,81,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-18,Store002,SKU002,18,81,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-18,Store002,SKU003,14,91,27.47,32.96,3,SUP003,Books,,0,None
2023-07-18,Store003,SKU001,8,60,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-18,Store003,SKU002,21,65,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-18,Store003,SKU003,3,55,27.47,32.96,3,SUP003,Books,,0,None
2023-07-19,Store001,SKU001,19,22,305.84,367.01,7,SUP001,Electronics,2023-06-26,83,Delivered
2023-07-19,Store001,SKU002,10,98,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-19,Store001,SKU003,5,11,27.47,32.96,3,SUP003,Books,,0,None
2023-07-19,Store002,SKU001,10,86,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-19,Store002,SKU002,18,55,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-19,Store002,SKU003,6,49,27.47,32.96,3,SUP003,Books,,0,None
2023-07-19,Store003,SKU001,13,34,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-19,Store003,SKU002,7,94,69.57,144.82,5,SUP002,Clothing,2023-07-15,90,Confirmed
2023-07-19,Store003,SKU003,11,66,27.47,32.96,3,SUP003,Books,2023-07-18,81,Confirmed
2023-07-20,Store001,SKU001,17,44,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-20,Store001,SKU002,10,93,69.57,144.82,5,SUP002,Clothing,2023-07-04,24,Delivered
2023-07-20,Store001,SKU003,9,62,27.47,32.96,3,SUP003,Books,,0,None
2023-07-20,Store002,SKU001,7,90,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-20,Store002,SKU002,7,98,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-20,Store002,SKU003,16,27,27.47,32.96,3,SUP003,Books,,0,None
2023-07-20,Store003,SKU001,4,53,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-20,Store003,SKU002,10,10,69.57,144.82,5,SUP002,Clothing,2023-07-03,53,Delivered
2023-07-20,Store003,SKU003,19,51,27.47,32.96,3,SUP003,Books,,0,None
2023-07-21,Store001,SKU001,13,89,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-21,Store001,SKU002,6,13,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-21,Store001,SKU003,7,59,27.47,32.96,3,SUP003,Books,,0,None
2023-07-21,Store002,SKU001,10,68,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-21,Store002,SKU002,9,65,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-21,Store002,SKU003,10,83,27.47,32.96,3,SUP003,Books,,0,None
2023-07-21,Store003,SKU001,12,74,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-21,Store003,SKU002,7,24,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-21,Store003,SKU003,11,99,27.47,32.96,3,SUP003,Books,,0,None
2023-07-22,Store001,SKU001,19,31,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-22,Store001,SKU002,8,15,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-22,Store001,SKU003,10,19,27.47,32.96,3,SUP003,Books,,0,None
2023-07-22,Store002,SKU001,13,69,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-22,Store002,SKU002,14,28,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-22,Store002,SKU003,19,43,27.47,32.96,3,SUP003,Books,,0,None
2023-07-22,Store003,SKU001,12,11,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-22,Store003,SKU002,13,96,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-22,Store003,SKU003,21,37,27.47,32.96,3,SUP003,Books,,0,None
2023-07-23,Store001,SKU001,15,77,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-23,Store001,SKU002,14,38,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-23,Store001,SKU003,12,23,27.47,32.96,3,SUP003,Books,,0,None
2023-07-23,Store002,SKU001,15,55,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-23,Store002,SKU002,7,61,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-23,Store002,SKU003,16,51,27.47,32.96,3,SUP003,Books,,0,None
2023-07-23,Store003,SKU001,16,22,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-23,Store003,SKU002,16,82,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-23,Store003,SKU003,8,54,27.47,32.96,3,SUP003,Books,,0,None
2023-07-24,Store001,SKU001,19,59,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-24,Store001,SKU002,5,19,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-24,Store001,SKU003,6,60,27.47,32.96,3,SUP003,Books,,0,None
2023-07-24,Store002,SKU001,16,80,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-24,Store002,SKU002,9,78,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-24,Store002,SKU003,9,18,27.47,32.96,3,SUP003,Books,,0,None
2023-07-24,Store003,SKU001,9,43,305.84,367.01,7,SUP001,Electronics,2023-07-05,77,Delivered
2023-07-24,Store003,SKU002,9,97,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-24,Store003,SKU003,14,13,27.47,32.96,3,SUP003,Books,,0,None
2023-07-25,Store001,SKU001,21,99,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-25,Store001,SKU002,9,34,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-25,Store001,SKU003,12,76,27.47,32.96,3,SUP003,Books,2023-06-30,12,Delivered
2023-07-25,Store002,SKU001,9,60,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-25,Store002,SKU002,7,50,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-25,Store002,SKU003,6,80,27.47,32.96,3,SUP003,Books,,0,None
2023-07-25,Store003,SKU001,19,13,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-25,Store003,SKU002,13,62,69.57,144.82,5,SUP002,Clothing,2023-07-05,93,Delivered
2023-07-25,Store003,SKU003,23,52,27.47,32.96,3,SUP003,Books,,0,None
2023-07-26,Store001,SKU001,11,56,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-26,Store001,SKU002,11,79,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-26,Store001,SKU003,12,19,27.47,32.96,3,SUP003,Books,,0,None
2023-07-26,Store002,SKU001,8,64,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-26,Store002,SKU002,14,92,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-26,Store002,SKU003,8,64,27.47,32.96,3,SUP003,Books,,0,None
2023-07-26,Store003,SKU001,16,51,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-26,Store003,SKU002,14,32,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-26,Store003,SKU003,13,68,27.47,32.96,3,SUP003,Books,,0,None
2023-07-27,Store001,SKU001,15,27,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-27,Store001,SKU002,4,12,69.57,144.82,5,SUP002,Clothing,2023-07-19,52,Delivered
2023-07-27,Store001,SKU003,11,40,27.47,32.96,3,SUP003,Books,,0,None
2023-07-27,Store002,SKU001,14,19,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-27,Store002,SKU002,9,16,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-27,Store002,SKU003,10,34,27.47,32.96,3,SUP003,Books,,0,None
2023-07-27,Store003,SKU001,17,70,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-27,Store003,SKU002,12,40,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-27,Store003,SKU003,8,45,27.47,32.96,3,SUP003,Books,,0,None
2023-07-28,Store001,SKU001,16,82,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-28,Store001,SKU002,11,85,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-28,Store001,SKU003,5,57,27.47,32.96,3,SUP003,Books,,0,None
2023-07-28,Store002,SKU001,17,12,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-28,Store002,SKU002,16,38,69.57,144.82,5,SUP002,Clothing,2023-07-24,29,Pending
2023-07-28,Store002,SKU003,7,42,27.47,32.96,3,SUP003,Books,,0,None
2023-07-28,Store003,SKU001,8,70,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-28,Store003,SKU002,13,55,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-28,Store003,SKU003,17,51,27.47,32.96,3,SUP003,Books,,0,None
2023-07-29,Store001,SKU001,20,73,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-29,Store001,SKU002,7,95,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-29,Store001,SKU003,19,92,27.47,32.96,3,SUP003,Books,,0,None
2023-07-29,Store002,SKU001,8,58,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-29,Store002,SKU002,10,59,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-29,Store002,SKU003,18,72,27.47,32.96,3,SUP003,Books,,0,None
2023-07-29,Store003,SKU001,14,63,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-29,Store003,SKU002,17,35,69.57,144.82,5,SUP002,Clothing,2023-07-14,62,Delivered
2023-07-29,Store003,SKU003,9,73,27.47,32.96,3,SUP003,Books,,0,None
2023-07-30,Store001,SKU001,20,73,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-30,Store001,SKU002,25,71,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-30,Store001,SKU003,18,68,27.47,32.96,3,SUP003,Books,,0,None
2023-07-30,Store002,SKU001,16,17,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-30,Store002,SKU002,20,67,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-30,Store002,SKU003,20,78,27.47,32.96,3,SUP003,Books,,0,None
2023-07-30,Store003,SKU001,30,44,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-30,Store003,SKU002,10,85,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-30,Store003,SKU003,13,28,27.47,32.96,3,SUP003,Books,,0,None
2023-07-31,Store001,SKU001,12,33,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-31,Store001,SKU002,11,36,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-31,Store001,SKU003,10,15,27.47,32.96,3,SUP003,Books,,0,None
2023-07-31,Store002,SKU001,24,25,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-31,Store002,SKU002,19,20,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-31,Store002,SKU003,7,47,27.47,32.96,3,SUP003,Books,,0,None
2023-07-31,Store003,SKU001,23,11,305.84,367.01,7,SUP001,Electronics,,0,None
2023-07-31,Store003,SKU002,13,23,69.57,144.82,5,SUP002,Clothing,,0,None
2023-07-31,Store003,SKU003,7,23,27.47,32.96,3,SUP003,Books,,0,None
2023-08-01,Store001,SKU001,21,75,305.84,367.01,7,SUP001,Electronics,2023-07-11,34,Delivered
2023-08-01,Store001,SKU002,11,49,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-01,Store001,SKU003,8,65,27.47,32.96,3,SUP003,Books,,0,None
2023-08-01,Store002,SKU001,22,86,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-01,Store002,SKU002,7,53,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-01,Store002,SKU003,4,94,27.47,32.96,3,SUP003,Books,,0,None
2023-08-01,Store003,SKU001,6,10,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-01,Store003,SKU002,15,13,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-01,Store003,SKU003,1,52,27.47,32.96,3,SUP003,Books,,0,None
2023-08-02,Store001,SKU001,15,99,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-02,Store001,SKU002,12,62,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-02,Store001,SKU003,9,53,27.47,32.96,3,SUP003,Books,,0,None
2023-08-02,Store002,SKU001,9,23,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-02,Store002,SKU002,14,97,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-02,Store002,SKU003,11,14,27.47,32.96,3,SUP003,Books,,0,None
2023-08-02,Store003,SKU001,22,69,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-02,Store003,SKU002,14,76,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-02,Store003,SKU003,11,93,27.47,32.96,3,SUP003,Books,,0,None
2023-08-03,Store001,SKU001,14,22,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-03,Store001,SKU002,10,37,69.57,144.82,5,SUP002,Clothing,2023-07-15,25,Delivered
2023-08-03,Store001,SKU003,17,99,27.47,32.96,3,SUP003,Books,,0,None
2023-08-03,Store002,SKU001,18,93,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-03,Store002,SKU002,9,13,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-03,Store002,SKU003,16,93,27.47,32.96,3,SUP003,Books,,0,None
2023-08-03,Store003,SKU001,12,59,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-03,Store003,SKU002,12,76,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-03,Store003,SKU003,14,67,27.47,32.96,3,SUP003,Books,2023-07-16,56,Delivered
2023-08-04,Store001,SKU001,15,12,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-04,Store001,SKU002,14,63,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-04,Store001,SKU003,12,12,27.47,32.96,3,SUP003,Books,,0,None
2023-08-04,Store002,SKU001,15,39,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-04,Store002,SKU002,20,44,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-04,Store002,SKU003,11,67,27.47,32.96,3,SUP003,Books,,0,None
2023-08-04,Store003,SKU001,5,90,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-04,Store003,SKU002,16,39,69.57,144.82,5,SUP002,Clothing,2023-07-22,60,Delivered
2023-08-04,Store003,SKU003,7,32,27.47,32.96,3,SUP003,Books,,0,None
2023-08-05,Store001,SKU001,20,64,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-05,Store001,SKU002,23,14,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-05,Store001,SKU003,10,61,27.47,32.96,3,SUP003,Books,,0,None
2023-08-05,Store002,SKU001,21,69,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-05,Store002,SKU002,14,73,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-05,Store002,SKU003,6,43,27.47,32.96,3,SUP003,Books,2023-07-21,64,Delivered
2023-08-05,Store003,SKU001,23,78,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-05,Store003,SKU002,13,71,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-05,Store003,SKU003,7,43,27.47,32.96,3,SUP003,Books,,0,None
2023-08-06,Store001,SKU001,21,37,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-06,Store001,SKU002,13,15,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-06,Store001,SKU003,13,39,27.47,32.96,3,SUP003,Books,,0,None
2023-08-06,Store002,SKU001,18,10,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-06,Store002,SKU002,16,35,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-06,Store002,SKU003,13,19,27.47,32.96,3,SUP003,Books,,0,None
2023-08-06,Store003,SKU001,16,80,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-06,Store003,SKU002,4,58,69.57,144.82,5,SUP002,Clothing,2023-08-04,24,Confirmed
2023-08-06,Store003,SKU003,9,79,27.47,32.96,3,SUP003,Books,,0,None
2023-08-07,Store001,SKU001,16,61,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-07,Store001,SKU002,12,94,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-07,Store001,SKU003,13,22,27.47,32.96,3,SUP003,Books,,0,None
2023-08-07,Store002,SKU001,14,49,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-07,Store002,SKU002,10,13,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-07,Store002,SKU003,8,41,27.47,32.96,3,SUP003,Books,,0,None
2023-08-07,Store003,SKU001,6,45,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-07,Store003,SKU002,5,31,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-07,Store003,SKU003,4,74,27.47,32.96,3,SUP003,Books,,0,None
2023-08-08,Store001,SKU001,9,87,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-08,Store001,SKU002,17,99,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-08,Store001,SKU003,20,53,27.47,32.96,3,SUP003,Books,,0,None
2023-08-08,Store002,SKU001,14,41,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-08,Store002,SKU002,9,45,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-08,Store002,SKU003,11,84,27.47,32.96,3,SUP003,Books,,0,None
2023-08-08,Store003,SKU001,12,27,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-08,Store003,SKU002,4,51,69.57,144.82,5,SUP002,Clothing,2023-07-27,93,Delivered
2023-08-08,Store003,SKU003,5,55,27.47,32.96,3,SUP003,Books,,0,None
2023-08-09,Store001,SKU001,5,72,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-09,Store001,SKU002,12,85,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-09,Store001,SKU003,6,75,27.47,32.96,3,SUP003,Books,,0,None
2023-08-09,Store002,SKU001,14,61,305.84,367.01,7,SUP001,Electronics,2023-07-17,48,Delivered
2023-08-09,Store002,SKU002,4,88,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-09,Store002,SKU003,14,14,27.47,32.96,3,SUP003,Books,,0,None
2023-08-09,Store003,SKU001,15,66,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-09,Store003,SKU002,12,53,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-09,Store003,SKU003,10,45,27.47,32.96,3,SUP003,Books,,0,None
2023-08-10,Store001,SKU001,15,73,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-10,Store001,SKU002,18,68,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-10,Store001,SKU003,5,54,27.47,32.96,3,SUP003,Books,,0,None
2023-08-10,Store002,SKU001,19,14,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-10,Store002,SKU002,16,70,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-10,Store002,SKU003,10,32,27.47,32.96,3,SUP003,Books,,0,None
2023-08-10,Store003,SKU001,7,79,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-10,Store003,SKU002,5,31,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-10,Store003,SKU003,10,46,27.47,32.96,3,SUP003,Books,,0,None
2023-08-11,Store001,SKU001,2,43,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-11,Store001,SKU002,4,14,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-11,Store001,SKU003,9,36,27.47,32.96,3,SUP003,Books,2023-08-05,49,Delivered
2023-08-11,Store002,SKU001,20,92,305.84,367.01,7,SUP001,Electronics,2023-07-15,40,Delivered
2023-08-11,Store002,SKU002,11,80,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-11,Store002,SKU003,9,71,27.47,32.96,3,SUP003,Books,,0,None
2023-08-11,Store003,SKU001,7,39,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-11,Store003,SKU002,13,29,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-11,Store003,SKU003,7,97,27.47,32.96,3,SUP003,Books,,0,None
2023-08-12,Store001,SKU001,25,27,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-12,Store001,SKU002,13,19,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-12,Store001,SKU003,16,59,27.47,32.96,3,SUP003,Books,,0,None
2023-08-12,Store002,SKU001,10,63,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-12,Store002,SKU002,14,21,69.57,144.82,5,SUP002,Clothing,2023-07-31,78,Delivered
2023-08-12,Store002,SKU003,27,91,27.47,32.96,3,SUP003,Books,,0,None
2023-08-12,Store003,SKU001,24,78,305.84,367.01,7,SUP001,Electronics,2023-07-24,26,Delivered
2023-08-12,Store003,SKU002,11,68,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-12,Store003,SKU003,14,14,27.47,32.96,3,SUP003,Books,,0,None
2023-08-13,Store001,SKU001,8,13,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-13,Store001,SKU002,7,53,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-13,Store001,SKU003,15,28,27.47,32.96,3,SUP003,Books,,0,None
2023-08-13,Store002,SKU001,24,25,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-13,Store002,SKU002,7,22,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-13,Store002,SKU003,18,26,27.47,32.96,3,SUP003,Books,,0,None
2023-08-13,Store003,SKU001,12,21,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-13,Store003,SKU002,15,33,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-13,Store003,SKU003,19,22,27.47,32.96,3,SUP003,Books,,0,None
2023-08-14,Store001,SKU001,13,72,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-14,Store001,SKU002,10,66,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-14,Store001,SKU003,15,62,27.47,32.96,3,SUP003,Books,,0,None
2023-08-14,Store002,SKU001,16,99,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-14,Store002,SKU002,10,21,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-14,Store002,SKU003,15,47,27.47,32.96,3,SUP003,Books,,0,None
2023-08-14,Store003,SKU001,6,19,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-14,Store003,SKU002,22,41,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-14,Store003,SKU003,5,70,27.47,32.96,3,SUP003,Books,,0,None
2023-08-15,Store001,SKU001,11,91,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-15,Store001,SKU002,8,62,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-15,Store001,SKU003,13,61,27.47,32.96,3,SUP003,Books,,0,None
2023-08-15,Store002,SKU001,7,19,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-15,Store002,SKU002,9,73,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-15,Store002,SKU003,7,88,27.47,32.96,3,SUP003,Books,,0,None
2023-08-15,Store003,SKU001,8,67,305.84,367.01,7,SUP001,Electronics,2023-07-23,67,Delivered
2023-08-15,Store003,SKU002,10,71,69.57,144.82,5,SUP002,Clothing,2023-07-18,30,Delivered
2023-08-15,Store003,SKU003,8,93,27.47,32.96,3,SUP003,Books,,0,None
2023-08-16,Store001,SKU001,11,23,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-16,Store001,SKU002,15,80,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-16,Store001,SKU003,6,94,27.47,32.96,3,SUP003,Books,,0,None
2023-08-16,Store002,SKU001,11,89,305.84,367.01,7,SUP001,Electronics,,0,None
2023-08-16,Store002,SKU002,19,80,69.57,144.82,5,SUP002,Clothing,,0,None
2023-08-16,Store002,SKU003,29,72,27.47,32.96,3,SUP003,Books,,0,None
